rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
29,Paraguay,PAR,815.0,806.0,0.0,CONMEBOL,2010-03-03
29,Paraguay,PAR,806.0,806.0,0.0,CONMEBOL,2010-02-03
29,Paraguay,PAR,806.0,816.0,1.0,CONMEBOL,2009-12-16
30,Paraguay,PAR,816.0,879.0,-9.0,CONMEBOL,2009-11-20
21,Paraguay,PAR,879.0,842.0,2.0,CONMEBOL,2009-10-16
23,Paraguay,PAR,842.0,856.0,-3.0,CONMEBOL,2009-09-02
20,Paraguay,PAR,856.0,846.0,2.0,CONMEBOL,2009-08-05
22,Paraguay,PAR,846.0,961.0,-9.0,CONMEBOL,2009-07-01
13,Paraguay,PAR,961.0,906.0,4.0,CONMEBOL,2009-06-03
17,Paraguay,PAR,906.0,896.0,0.0,CONMEBOL,2009-05-06
17,Paraguay,PAR,896.0,908.0,-2.0,CONMEBOL,2009-04-08
15,Paraguay,PAR,908.0,923.0,0.0,CONMEBOL,2009-03-11
15,Paraguay,PAR,923.0,889.0,3.0,CONMEBOL,2009-02-11
18,Paraguay,PAR,889.0,889.0,-1.0,CONMEBOL,2009-01-14
17,Paraguay,PAR,889.0,934.0,0.0,CONMEBOL,2008-12-17
17,Paraguay,PAR,934.0,860.0,5.0,CONMEBOL,2008-11-12
22,Paraguay,PAR,860.0,801.0,3.0,CONMEBOL,2008-10-08
25,Paraguay,PAR,801.0,820.0,-3.0,CONMEBOL,2008-09-03
22,Paraguay,PAR,820.0,832.0,3.0,CONMEBOL,2008-08-06
25,Paraguay,PAR,832.0,805.0,3.0,CONMEBOL,2008-07-02
28,Paraguay,PAR,805.0,857.0,-4.0,CONMEBOL,2008-06-04
24,Paraguay,PAR,857.0,844.0,2.0,CONMEBOL,2008-05-07
26,Paraguay,PAR,844.0,844.0,0.0,CONMEBOL,2008-04-09
26,Paraguay,PAR,844.0,849.0,1.0,CONMEBOL,2008-03-12
27,Paraguay,PAR,849.0,873.0,-6.0,CONMEBOL,2008-02-13
21,Paraguay,PAR,873.0,873.0,0.0,CONMEBOL,2008-01-16
21,Paraguay,PAR,873.0,873.0,0.0,CONMEBOL,2007-12-17
21,Paraguay,PAR,873.0,799.0,5.0,CONMEBOL,2007-11-22
26,Paraguay,PAR,799.0,750.0,5.0,CONMEBOL,2007-10-24
31,Paraguay,PAR,750.0,843.0,0.0,CONMEBOL,2007-09-19
31,Paraguay,PAR,843.0,834.0,-2.0,CONMEBOL,2007-08-22
29,Paraguay,PAR,834.0,731.0,8.0,CONMEBOL,2007-07-18
37,Paraguay,PAR,731.0,729.0,-2.0,CONMEBOL,2007-06-13
35,Paraguay,PAR,729.0,711.0,0.0,CONMEBOL,2007-05-16
35,Paraguay,PAR,711.0,748.0,-6.0,CONMEBOL,2007-04-18
29,Paraguay,PAR,748.0,755.0,1.0,CONMEBOL,2007-03-14
30,Paraguay,PAR,755.0,745.0,5.0,CONMEBOL,2007-02-14
35,Paraguay,PAR,745.0,745.0,0.0,CONMEBOL,2007-01-17
35,Paraguay,PAR,745.0,745.0,0.0,CONMEBOL,2006-12-18
35,Paraguay,PAR,745.0,787.0,-6.0,CONMEBOL,2006-11-22
29,Paraguay,PAR,787.0,854.0,-8.0,CONMEBOL,2006-10-18
21,Paraguay,PAR,854.0,892.0,-2.0,CONMEBOL,2006-09-13
19,Paraguay,PAR,892.0,915.0,0.0,CONMEBOL,2006-08-16
19,Paraguay,PAR,915.0,653.0,14.0,CONMEBOL,2006-07-12
33,Paraguay,PAR,653.0,657.0,0.0,CONMEBOL,2006-05-17
33,Paraguay,PAR,657.0,666.0,0.0,CONMEBOL,2006-04-19
33,Paraguay,PAR,666.0,669.0,0.0,CONMEBOL,2006-03-15
33,Paraguay,PAR,669.0,672.0,-3.0,CONMEBOL,2006-02-15
30,Paraguay,PAR,672.0,672.0,0.0,CONMEBOL,2006-01-18
30,Paraguay,PAR,672.0,672.0,0.0,CONMEBOL,2005-12-16
30,Paraguay,PAR,672.0,664.0,3.0,CONMEBOL,2005-11-21
33,Paraguay,PAR,664.0,656.0,1.0,CONMEBOL,2005-10-17
34,Paraguay,PAR,656.0,640.0,1.0,CONMEBOL,2005-09-12
35,Paraguay,PAR,640.0,645.0,-1.0,CONMEBOL,2005-08-17
34,Paraguay,PAR,645.0,663.0,-4.0,CONMEBOL,2005-07-20
30,Paraguay,PAR,663.0,656.0,-1.0,CONMEBOL,2005-06-15
29,Paraguay,PAR,656.0,660.0,-1.0,CONMEBOL,2005-05-18
28,Paraguay,PAR,660.0,658.0,0.0,CONMEBOL,2005-04-20
28,Paraguay,PAR,658.0,661.0,1.0,CONMEBOL,2005-03-23
29,Paraguay,PAR,661.0,661.0,0.0,CONMEBOL,2005-02-16
29,Paraguay,PAR,661.0,661.0,1.0,CONMEBOL,2005-01-19
30,Paraguay,PAR,661.0,682.0,-6.0,CONMEBOL,2004-12-20
24,Paraguay,PAR,682.0,686.0,-1.0,CONMEBOL,2004-11-10
23,Paraguay,PAR,686.0,683.0,0.0,CONMEBOL,2004-10-06
23,Paraguay,PAR,683.0,684.0,-1.0,CONMEBOL,2004-09-01
22,Paraguay,PAR,684.0,650.0,7.0,CONMEBOL,2004-08-04
29,Paraguay,PAR,650.0,654.0,-4.0,CONMEBOL,2004-07-07
25,Paraguay,PAR,654.0,655.0,0.0,CONMEBOL,2004-06-09
25,Paraguay,PAR,655.0,663.0,-2.0,CONMEBOL,2004-05-12
23,Paraguay,PAR,663.0,657.0,3.0,CONMEBOL,2004-04-14
26,Paraguay,PAR,657.0,661.0,-2.0,CONMEBOL,2004-03-17
24,Paraguay,PAR,661.0,664.0,-2.0,CONMEBOL,2004-02-18
22,Paraguay,PAR,664.0,664.0,0.0,CONMEBOL,2004-01-14
22,Paraguay,PAR,664.0,654.0,1.0,CONMEBOL,2003-12-15
23,Paraguay,PAR,654.0,647.0,1.0,CONMEBOL,2003-11-19
24,Paraguay,PAR,647.0,652.0,-3.0,CONMEBOL,2003-10-22
21,Paraguay,PAR,652.0,649.0,0.0,CONMEBOL,2003-09-24
21,Paraguay,PAR,649.0,651.0,-1.0,CONMEBOL,2003-08-27
20,Paraguay,PAR,651.0,657.0,0.0,CONMEBOL,2003-07-30
20,Paraguay,PAR,657.0,664.0,-1.0,CONMEBOL,2003-06-25
19,Paraguay,PAR,664.0,670.0,0.0,CONMEBOL,2003-05-21
19,Paraguay,PAR,670.0,672.0,-1.0,CONMEBOL,2003-04-23
18,Paraguay,PAR,672.0,676.0,0.0,CONMEBOL,2003-03-26
18,Paraguay,PAR,676.0,679.0,0.0,CONMEBOL,2003-02-19
18,Paraguay,PAR,679.0,679.0,0.0,CONMEBOL,2003-01-15
18,Paraguay,PAR,679.0,681.0,1.0,CONMEBOL,2002-12-18
19,Paraguay,PAR,681.0,683.0,-1.0,CONMEBOL,2002-11-20
18,Paraguay,PAR,683.0,680.0,-2.0,CONMEBOL,2002-10-23
16,Paraguay,PAR,680.0,674.0,3.0,CONMEBOL,2002-09-18
19,Paraguay,PAR,674.0,679.0,-1.0,CONMEBOL,2002-08-14
18,Paraguay,PAR,679.0,671.0,0.0,CONMEBOL,2002-07-03
18,Paraguay,PAR,671.0,678.0,-3.0,CONMEBOL,2002-05-15
15,Paraguay,PAR,678.0,685.0,0.0,CONMEBOL,2002-04-17
15,Paraguay,PAR,685.0,689.0,-1.0,CONMEBOL,2002-03-20
14,Paraguay,PAR,689.0,691.0,-1.0,CONMEBOL,2002-02-13
13,Paraguay,PAR,691.0,691.0,0.0,CONMEBOL,2002-01-16
13,Paraguay,PAR,691.0,694.0,1.0,CONMEBOL,2001-12-19
14,Paraguay,PAR,694.0,705.0,-1.0,CONMEBOL,2001-11-21
13,Paraguay,PAR,705.0,710.0,-2.0,CONMEBOL,2001-10-17
11,Paraguay,PAR,710.0,703.0,0.0,CONMEBOL,2001-09-19
11,Paraguay,PAR,703.0,711.0,-3.0,CONMEBOL,2001-08-22
8,Paraguay,PAR,711.0,714.0,2.0,CONMEBOL,2001-07-18
10,Paraguay,PAR,714.0,703.0,0.0,CONMEBOL,2001-06-20
10,Paraguay,PAR,703.0,713.0,-1.0,CONMEBOL,2001-05-16
9,Paraguay,PAR,713.0,703.0,-1.0,CONMEBOL,2001-04-11
8,Paraguay,PAR,703.0,704.0,2.0,CONMEBOL,2001-03-14
10,Paraguay,PAR,704.0,706.0,0.0,CONMEBOL,2001-02-14
10,Paraguay,PAR,706.0,707.0,0.0,CONMEBOL,2001-01-17
10,Paraguay,PAR,707.0,694.0,2.0,CONMEBOL,2000-12-20
12,Paraguay,PAR,694.0,689.0,2.0,CONMEBOL,2000-11-15
14,Paraguay,PAR,689.0,672.0,2.0,CONMEBOL,2000-10-11
16,Paraguay,PAR,672.0,655.0,0.0,CONMEBOL,2000-09-06
16,Paraguay,PAR,655.0,642.0,3.0,CONMEBOL,2000-08-09
19,Paraguay,PAR,642.0,645.0,-2.0,CONMEBOL,2000-07-05
17,Paraguay,PAR,645.0,647.0,0.0,CONMEBOL,2000-06-07
17,Paraguay,PAR,647.0,638.0,2.0,CONMEBOL,2000-05-10
19,Paraguay,PAR,638.0,642.0,-1.0,CONMEBOL,2000-04-12
18,Paraguay,PAR,642.0,648.0,-1.0,CONMEBOL,2000-03-15
17,Paraguay,PAR,648.0,647.0,0.0,CONMEBOL,2000-02-16
17,Paraguay,PAR,647.0,648.0,0.0,CONMEBOL,2000-01-19
17,Paraguay,PAR,648.0,645.0,1.0,CONMEBOL,1999-12-22
18,Paraguay,PAR,645.0,647.0,0.0,CONMEBOL,1999-11-17
18,Paraguay,PAR,647.0,647.0,0.0,CONMEBOL,1999-10-13
18,Paraguay,PAR,647.0,647.0,-2.0,CONMEBOL,1999-09-15
16,Paraguay,PAR,647.0,647.0,0.0,CONMEBOL,1999-08-18
16,Paraguay,PAR,647.0,613.0,5.0,CONMEBOL,1999-07-21
21,Paraguay,PAR,613.0,614.0,-1.0,CONMEBOL,1999-06-16
20,Paraguay,PAR,614.0,609.0,0.0,CONMEBOL,1999-05-19
20,Paraguay,PAR,609.0,612.0,0.0,CONMEBOL,1999-04-21
20,Paraguay,PAR,612.0,606.0,2.0,CONMEBOL,1999-03-24
22,Paraguay,PAR,606.0,608.0,0.0,CONMEBOL,1999-02-24
22,Paraguay,PAR,608.0,55.0,3.0,CONMEBOL,1999-01-27
25,Paraguay,PAR,55.0,55.0,-1.0,CONMEBOL,1998-12-23
24,Paraguay,PAR,55.0,54.0,0.0,CONMEBOL,1998-11-18
24,Paraguay,PAR,54.0,54.0,-2.0,CONMEBOL,1998-10-21
22,Paraguay,PAR,54.0,55.0,3.0,CONMEBOL,1998-09-16
25,Paraguay,PAR,55.0,54.0,1.0,CONMEBOL,1998-08-19
26,Paraguay,PAR,54.0,52.0,3.0,CONMEBOL,1998-07-15
29,Paraguay,PAR,52.0,54.0,0.0,CONMEBOL,1998-05-20
29,Paraguay,PAR,54.0,53.0,1.0,CONMEBOL,1998-04-22
30,Paraguay,PAR,53.0,53.0,0.0,CONMEBOL,1998-03-18
30,Paraguay,PAR,53.0,54.0,-1.0,CONMEBOL,1998-02-18
29,Paraguay,PAR,54.0,54.0,1.0,CONMEBOL,1997-12-23
30,Paraguay,PAR,54.0,54.0,-2.0,CONMEBOL,1997-11-19
28,Paraguay,PAR,54.0,54.0,0.0,CONMEBOL,1997-10-17
28,Paraguay,PAR,54.0,53.0,-1.0,CONMEBOL,1997-09-17
27,Paraguay,PAR,53.0,53.0,-4.0,CONMEBOL,1997-08-20
23,Paraguay,PAR,53.0,53.0,1.0,CONMEBOL,1997-07-16
24,Paraguay,PAR,53.0,53.0,-2.0,CONMEBOL,1997-06-18
22,Paraguay,PAR,53.0,51.0,1.0,CONMEBOL,1997-05-14
23,Paraguay,PAR,51.0,47.0,8.0,CONMEBOL,1997-04-09
31,Paraguay,PAR,47.0,46.0,7.0,CONMEBOL,1997-02-27
38,Paraguay,PAR,46.0,45.0,1.0,CONMEBOL,1996-12-18
39,Paraguay,PAR,45.0,43.0,5.0,CONMEBOL,1996-11-20
44,Paraguay,PAR,43.0,41.0,1.0,CONMEBOL,1996-10-23
45,Paraguay,PAR,41.0,40.0,1.0,CONMEBOL,1996-09-25
46,Paraguay,PAR,40.0,35.0,17.0,CONMEBOL,1996-08-28
63,Paraguay,PAR,35.0,33.0,-1.0,CONMEBOL,1996-07-03
62,Paraguay,PAR,33.0,32.0,5.0,CONMEBOL,1996-05-22
67,Paraguay,PAR,32.0,32.0,1.0,CONMEBOL,1996-04-24
68,Paraguay,PAR,32.0,32.0,-3.0,CONMEBOL,1996-02-21
65,Paraguay,PAR,32.0,32.0,-1.0,CONMEBOL,1996-01-24
64,Paraguay,PAR,32.0,33.0,-2.0,CONMEBOL,1995-12-19
62,Paraguay,PAR,33.0,34.0,-2.0,CONMEBOL,1995-11-21
60,Paraguay,PAR,34.0,20.0,21.0,CONMEBOL,1995-10-17
81,Paraguay,PAR,20.0,34.0,-17.0,CONMEBOL,1995-09-19
64,Paraguay,PAR,34.0,34.0,-4.0,CONMEBOL,1995-08-22
60,Paraguay,PAR,34.0,19.0,40.0,CONMEBOL,1995-07-25
100,Paraguay,PAR,19.0,18.0,3.0,CONMEBOL,1995-06-13
103,Paraguay,PAR,18.0,18.0,-2.0,CONMEBOL,1995-05-16
101,Paraguay,PAR,18.0,19.0,-7.0,CONMEBOL,1995-04-19
94,Paraguay,PAR,19.0,20.0,-7.0,CONMEBOL,1995-02-20
87,Paraguay,PAR,20.0,20.0,-3.0,CONMEBOL,1994-12-20
84,Paraguay,PAR,20.0,20.0,1.0,CONMEBOL,1994-11-22
85,Paraguay,PAR,20.0,20.0,-4.0,CONMEBOL,1994-10-25
81,Paraguay,PAR,20.0,27.0,-23.0,CONMEBOL,1994-09-13
58,Paraguay,PAR,27.0,28.0,2.0,CONMEBOL,1994-07-21
60,Paraguay,PAR,28.0,28.0,0.0,CONMEBOL,1994-06-14
60,Paraguay,PAR,28.0,28.0,1.0,CONMEBOL,1994-05-17
61,Paraguay,PAR,28.0,29.0,3.0,CONMEBOL,1994-04-19
64,Paraguay,PAR,29.0,29.0,-5.0,CONMEBOL,1994-03-15
59,Paraguay,PAR,29.0,30.0,2.0,CONMEBOL,1994-02-15
61,Paraguay,PAR,30.0,30.0,0.0,CONMEBOL,1993-12-23
61,Paraguay,PAR,30.0,31.0,-5.0,CONMEBOL,1993-11-19
56,Paraguay,PAR,31.0,32.0,-1.0,CONMEBOL,1993-10-22
55,Paraguay,PAR,32.0,27.0,12.0,CONMEBOL,1993-09-23
67,Paraguay,PAR,27.0,22.0,1.0,CONMEBOL,1993-08-08
68,Paraguay,PAR,22.0,0.0,,CONMEBOL,1992-12-31
27,Australia,AUS,1580.67,1574.01,0.0,AFC,2026-04-01
27,Australia,AUS,1574.01,1574.01,-1.0,AFC,2026-01-19
26,Australia,AUS,1574.01,1574.01,0.0,AFC,2025-12-22
26,Australia,AUS,1574.01,1584.02,-1.0,AFC,2025-11-19
25,Australia,AUS,1584.02,1583.49,0.0,AFC,2025-10-17
25,Australia,AUS,1583.49,1578.57,-1.0,AFC,2025-09-18
24,Australia,AUS,1578.57,1554.55,2.0,AFC,2025-07-10
26,Australia,AUS,1554.55,1544.15,0.0,AFC,2025-04-03
26,Australia,AUS,1544.15,1544.15,0.0,AFC,2024-12-19
26,Australia,AUS,1544.15,1552.77,-2.0,AFC,2024-11-28
24,Australia,AUS,1552.77,1544.3,1.0,AFC,2024-10-24
25,Australia,AUS,1544.3,1571.29,-1.0,AFC,2024-09-19
24,Australia,AUS,1571.29,1571.29,-1.0,AFC,2024-07-18
23,Australia,AUS,1571.29,1563.93,1.0,AFC,2024-06-20
24,Australia,AUS,1563.93,1554.82,-1.0,AFC,2024-04-04
23,Australia,AUS,1554.82,1539.22,2.0,AFC,2024-02-15
25,Australia,AUS,1539.22,1539.22,0.0,AFC,2023-12-21
25,Australia,AUS,1539.22,1531.25,2.0,AFC,2023-11-30
27,Australia,AUS,1531.25,1531.72,0.0,AFC,2023-10-26
27,Australia,AUS,1531.72,1530.45,0.0,AFC,2023-09-21
27,Australia,AUS,1530.45,1530.45,0.0,AFC,2023-07-20
27,Australia,AUS,1530.45,1532.79,2.0,AFC,2023-06-29
29,Australia,AUS,1532.79,1533.97,-2.0,AFC,2023-04-06
27,Australia,AUS,1533.97,1488.72,11.0,AFC,2022-12-22
38,Australia,AUS,1488.72,1483.73,1.0,AFC,2022-10-06
39,Australia,AUS,1483.73,1483.73,0.0,AFC,2022-08-25
39,Australia,AUS,1483.73,1462.29,3.0,AFC,2022-06-23
42,Australia,AUS,1462.29,1486.86,-5.0,AFC,2022-03-31
37,Australia,AUS,1486.86,1484.88,-2.0,AFC,2022-02-10
35,Australia,AUS,1484.88,1484.88,0.0,AFC,2021-12-23
35,Australia,AUS,1484.88,1489.86,-1.0,AFC,2021-11-19
34,Australia,AUS,1489.86,1493.99,-2.0,AFC,2021-10-21
32,Australia,AUS,1493.99,1477.21,3.0,AFC,2021-09-16
35,Australia,AUS,1477.21,1457.49,6.0,AFC,2021-08-12
41,Australia,AUS,1457.49,1457.49,0.0,AFC,2021-05-27
41,Australia,AUS,1457.49,1457.0,0.0,AFC,2021-04-07
41,Australia,AUS,1457.0,1457.0,0.0,AFC,2021-02-18
41,Australia,AUS,1457.0,1457.0,0.0,AFC,2020-12-10
41,Australia,AUS,1457.0,1457.0,1.0,AFC,2020-11-27
42,Australia,AUS,1457.0,1457.0,-1.0,AFC,2020-10-22
41,Australia,AUS,1457.0,1457.0,1.0,AFC,2020-09-17
42,Australia,AUS,1457.0,1457.0,0.0,AFC,2020-07-16
42,Australia,AUS,1457.0,1457.0,0.0,AFC,2020-06-11
42,Australia,AUS,1457.0,1457.0,0.0,AFC,2020-04-09
42,Australia,AUS,1457.0,1457.0,0.0,AFC,2020-02-20
42,Australia,AUS,1457.0,1457.0,0.0,AFC,2019-12-19
42,Australia,AUS,1457.0,1450.0,2.0,AFC,2019-11-27
44,Australia,AUS,1450.0,1441.0,0.0,AFC,2019-10-24
44,Australia,AUS,1441.0,1436.0,2.0,AFC,2019-10-13
46,Australia,AUS,1436.0,1436.0,-3.0,AFC,2019-07-25
43,Australia,AUS,1436.0,1441.0,-2.0,AFC,2019-06-14
41,Australia,AUS,1441.0,1441.0,1.0,AFC,2019-04-04
42,Australia,AUS,1441.0,1436.0,-1.0,AFC,2019-02-07
41,Australia,AUS,1436.0,1436.0,0.0,AFC,2018-12-20
41,Australia,AUS,1436.0,1432.0,1.0,AFC,2018-11-29
42,Australia,AUS,1432.0,1431.0,1.0,AFC,2018-10-25
43,Australia,AUS,1431.0,1431.0,0.0,AFC,2018-09-20
43,Australia,AUS,1431.0,1464.0,-7.0,AFC,2018-08-16
32,Australia,AUS,1866.0,1870.0,0.0,AFC,2018-07-01
36,Australia,AUS,718.0,700.0,4.0,AFC,2018-06-07
40,Australia,AUS,700.0,700.0,0.0,AFC,2018-05-17
40,Australia,AUS,700.0,740.0,-3.0,AFC,2018-04-12
37,Australia,AUS,740.0,737.0,-1.0,AFC,2018-03-15
36,Australia,AUS,737.0,763.0,0.0,AFC,2018-02-15
36,Australia,AUS,763.0,747.0,2.0,AFC,2018-01-18
38,Australia,AUS,747.0,747.0,1.0,AFC,2017-12-21
39,Australia,AUS,747.0,714.0,4.0,AFC,2017-11-23
43,Australia,AUS,714.0,662.0,7.0,AFC,2017-10-16
50,Australia,AUS,662.0,691.0,-5.0,AFC,2017-09-14
45,Australia,AUS,691.0,689.0,0.0,AFC,2017-08-10
45,Australia,AUS,689.0,681.0,3.0,AFC,2017-07-06
48,Australia,AUS,681.0,661.0,2.0,AFC,2017-06-01
50,Australia,AUS,661.0,661.0,0.0,AFC,2017-05-04
50,Australia,AUS,661.0,622.0,5.0,AFC,2017-04-06
55,Australia,AUS,622.0,621.0,-1.0,AFC,2017-03-09
54,Australia,AUS,621.0,649.0,-10.0,AFC,2017-02-09
44,Australia,AUS,649.0,641.0,3.0,AFC,2017-01-12
47,Australia,AUS,641.0,636.0,1.0,AFC,2016-12-22
48,Australia,AUS,636.0,663.0,-8.0,AFC,2016-11-24
40,Australia,AUS,663.0,643.0,5.0,AFC,2016-10-20
45,Australia,AUS,643.0,549.0,12.0,AFC,2016-09-15
57,Australia,AUS,549.0,555.0,2.0,AFC,2016-08-11
59,Australia,AUS,555.0,563.0,0.0,AFC,2016-07-14
59,Australia,AUS,563.0,601.0,-9.0,AFC,2016-06-02
50,Australia,AUS,601.0,601.0,0.0,AFC,2016-05-05
50,Australia,AUS,601.0,506.0,17.0,AFC,2016-04-07
67,Australia,AUS,506.0,510.0,1.0,AFC,2016-03-03
68,Australia,AUS,510.0,583.0,-9.0,AFC,2016-02-04
59,Australia,AUS,583.0,585.0,-2.0,AFC,2016-01-07
57,Australia,AUS,585.0,573.0,3.0,AFC,2015-12-03
60,Australia,AUS,573.0,567.0,2.0,AFC,2015-11-05
58,Australia,AUS,567.0,548.0,3.0,AFC,2015-10-01
61,Australia,AUS,548.0,551.0,0.0,AFC,2015-09-03
61,Australia,AUS,551.0,559.0,-2.0,AFC,2015-08-06
59,Australia,AUS,559.0,532.0,4.0,AFC,2015-07-09
63,Australia,AUS,532.0,531.0,1.0,AFC,2015-06-04
64,Australia,AUS,531.0,531.0,-1.0,AFC,2015-05-07
63,Australia,AUS,531.0,549.0,2.0,AFC,2015-04-09
65,Australia,AUS,549.0,548.0,-2.0,AFC,2015-03-12
63,Australia,AUS,548.0,329.0,37.0,AFC,2015-02-12
100,Australia,AUS,329.0,324.0,0.0,AFC,2015-01-08
100,Australia,AUS,324.0,327.0,2.0,AFC,2014-12-18
102,Australia,AUS,327.0,359.0,-8.0,AFC,2014-11-27
94,Australia,AUS,359.0,390.0,-10.0,AFC,2014-10-23
84,Australia,AUS,390.0,391.0,-5.0,AFC,2014-09-18
79,Australia,AUS,391.0,397.0,-3.0,AFC,2014-08-14
76,Australia,AUS,397.0,526.0,-14.0,AFC,2014-07-17
62,Australia,AUS,526.0,545.0,-3.0,AFC,2014-06-05
59,Australia,AUS,545.0,545.0,0.0,AFC,2014-05-08
59,Australia,AUS,545.0,545.0,4.0,AFC,2014-04-10
63,Australia,AUS,545.0,576.0,-10.0,AFC,2014-03-13
53,Australia,AUS,576.0,571.0,3.0,AFC,2014-02-13
56,Australia,AUS,571.0,565.0,2.0,AFC,2014-01-16
58,Australia,AUS,565.0,564.0,1.0,AFC,2013-12-19
59,Australia,AUS,564.0,564.0,-2.0,AFC,2013-11-28
57,Australia,AUS,564.0,603.0,-4.0,AFC,2013-10-17
53,Australia,AUS,603.0,630.0,-7.0,AFC,2013-09-12
46,Australia,AUS,630.0,671.0,-6.0,AFC,2013-08-08
40,Australia,AUS,671.0,619.0,7.0,AFC,2013-07-04
47,Australia,AUS,619.0,624.0,0.0,AFC,2013-06-06
47,Australia,AUS,624.0,624.0,-1.0,AFC,2013-05-09
46,Australia,AUS,624.0,634.0,-7.0,AFC,2013-04-11
39,Australia,AUS,634.0,649.0,-2.0,AFC,2013-03-14
37,Australia,AUS,649.0,674.0,-1.0,AFC,2013-02-14
36,Australia,AUS,674.0,668.0,0.0,AFC,2013-01-17
36,Australia,AUS,668.0,719.0,-3.0,AFC,2012-12-19
33,Australia,AUS,719.0,702.0,1.0,AFC,2012-11-07
34,Australia,AUS,702.0,778.0,-9.0,AFC,2012-10-03
25,Australia,AUS,778.0,807.0,-1.0,AFC,2012-09-05
24,Australia,AUS,807.0,807.0,-1.0,AFC,2012-08-08
23,Australia,AUS,807.0,820.0,1.0,AFC,2012-07-04
24,Australia,AUS,820.0,862.0,-3.0,AFC,2012-06-06
21,Australia,AUS,862.0,862.0,0.0,AFC,2012-05-09
21,Australia,AUS,862.0,868.0,-1.0,AFC,2012-04-11
20,Australia,AUS,868.0,832.0,2.0,AFC,2012-03-07
22,Australia,AUS,832.0,866.0,-1.0,AFC,2012-02-15
21,Australia,AUS,866.0,851.0,2.0,AFC,2012-01-18
23,Australia,AUS,851.0,851.0,-1.0,AFC,2011-12-21
22,Australia,AUS,851.0,868.0,-2.0,AFC,2011-11-23
20,Australia,AUS,868.0,882.0,-1.0,AFC,2011-10-19
19,Australia,AUS,882.0,837.0,3.0,AFC,2011-09-21
22,Australia,AUS,837.0,831.0,1.0,AFC,2011-08-24
22,Australia,AUS,834.0,832.0,0.0,AFC,2011-07-27
22,Australia,AUS,832.0,878.0,-2.0,AFC,2011-06-29
20,Australia,AUS,878.0,878.0,0.0,AFC,2011-05-18
20,Australia,AUS,878.0,873.0,0.0,AFC,2011-04-13
20,Australia,AUS,873.0,849.0,1.0,AFC,2011-03-09
21,Australia,AUS,849.0,796.0,5.0,AFC,2011-02-02
26,Australia,AUS,796.0,815.0,0.0,AFC,2011-01-12
26,Australia,AUS,816.0,853.0,-6.0,AFC,2010-12-15
20,Australia,AUS,853.0,862.0,1.0,AFC,2010-11-17
21,Australia,AUS,862.0,874.0,3.0,AFC,2010-10-20
24,Australia,AUS,874.0,911.0,-4.0,AFC,2010-09-15
20,Australia,AUS,911.0,911.0,0.0,AFC,2010-08-11
20,Australia,AUS,911.0,886.0,0.0,AFC,2010-07-14
20,Australia,AUS,886.0,883.0,0.0,AFC,2010-05-26
20,Australia,AUS,883.0,898.0,-1.0,AFC,2010-04-28
19,Australia,AUS,898.0,867.0,4.0,AFC,2010-03-31
23,Australia,AUS,867.0,857.0,0.0,AFC,2010-03-03
23,Australia,AUS,857.0,863.0,-2.0,AFC,2010-02-03
21,Australia,AUS,863.0,863.0,0.0,AFC,2009-12-16
21,Australia,AUS,863.0,848.0,3.0,AFC,2009-11-20
24,Australia,AUS,848.0,907.0,-10.0,AFC,2009-10-16
14,Australia,AUS,907.0,896.0,2.0,AFC,2009-09-02
16,Australia,AUS,896.0,886.0,0.0,AFC,2009-08-05
16,Australia,AUS,886.0,779.0,13.0,AFC,2009-07-01
29,Australia,AUS,779.0,776.0,3.0,AFC,2009-06-03
32,Australia,AUS,776.0,776.0,0.0,AFC,2009-05-06
32,Australia,AUS,776.0,725.0,0.0,AFC,2009-04-08
32,Australia,AUS,725.0,760.0,-5.0,AFC,2009-03-11
27,Australia,AUS,760.0,777.0,2.0,AFC,2009-02-11
29,Australia,AUS,777.0,777.0,-1.0,AFC,2009-01-14
28,Australia,AUS,777.0,739.0,9.0,AFC,2008-12-17
37,Australia,AUS,739.0,737.0,-3.0,AFC,2008-11-12
34,Australia,AUS,737.0,655.0,5.0,AFC,2008-10-08
39,Australia,AUS,655.0,685.0,-1.0,AFC,2008-09-03
38,Australia,AUS,685.0,668.0,2.0,AFC,2008-08-06
40,Australia,AUS,668.0,708.0,-5.0,AFC,2008-07-02
35,Australia,AUS,708.0,634.0,8.0,AFC,2008-06-04
43,Australia,AUS,634.0,634.0,0.0,AFC,2008-05-07
43,Australia,AUS,634.0,666.0,-5.0,AFC,2008-04-09
38,Australia,AUS,666.0,663.0,0.0,AFC,2008-03-12
38,Australia,AUS,663.0,607.0,10.0,AFC,2008-02-13
48,Australia,AUS,607.0,607.0,0.0,AFC,2008-01-16
48,Australia,AUS,607.0,607.0,0.0,AFC,2007-12-17
48,Australia,AUS,607.0,578.0,4.0,AFC,2007-11-22
52,Australia,AUS,578.0,620.0,-4.0,AFC,2007-10-24
48,Australia,AUS,620.0,627.0,1.0,AFC,2007-09-19
49,Australia,AUS,627.0,594.0,0.0,AFC,2007-08-22
49,Australia,AUS,594.0,618.0,-1.0,AFC,2007-07-18
48,Australia,AUS,618.0,668.0,-6.0,AFC,2007-06-13
42,Australia,AUS,668.0,668.0,1.0,AFC,2007-05-16
43,Australia,AUS,668.0,657.0,-3.0,AFC,2007-04-18
